ANNO,ASL,PROVINCIA,COD_ENTE,COD_STRUTTURA,COD_SUB,DENOM_STRUTTURA,COD_TIPO_STR,DESCR_TIPO_STR,PUBBL_PRIV,COD_DISCIPLINA,DESCR_DISCIPLINA,AREA,TIPO_DEGENZA,MESI_DEG_ORD,MEDIA_LETTI_DEG_ORD,Posti_letto_ORD_attivati_al_31_12,MESI_DH,MEDIA_LETTI_DH_DS,Posti_letto_DH_DS_attivati_al_31_12
2020,321,MI,703,030910,,OSPEDALE FATEBENEFRATELLI E OFTALMICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,49,TERAPIA INTENSIVA,Area medica,Acuti,12,10.33,12,0,0,0
2020,327,MN,725,030907,,OSPEDALE C. POMA - MANTOVA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,62,NEONATOLOGIA,Area medica,Acuti,12,15.67,18,0,0,0
2020,328,PV,328,030198,,ISTITUTO CLINICO BEATO MATTEO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,29.67,34,0,0,0
2020,325,BG,718,030905,,OSPEDALE PAPA GIOVANNI XXIII - BG,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,43,UROLOGIA,Area chirurgica,Acuti,12,37.67,47,12,2.83,3
2020,321,MI,703,030916,,OSPEDALE L. SACCO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,10,23.4,32,12,1.92,2
2020,327,MN,725,030227,01,PRESIDIO OSPEDALIERO - ASOLA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,8,14.13,78,3,1,1
2020,327,MN,725,030227,01,PRESIDIO OSPEDALIERO - ASOLA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,39,PEDIATRIA,Area medica,Acuti,3,8,10,0,0,0
2020,321,MI,321,030367,,OSPEDALE S. GIUSEPPE - MILANO,4,OSPEDALE CLASSIFICATO,priv,32,NEUROLOGIA,Area medica,Acuti,12,10.33,12,0,0,0
2020,324,MB,717,030070,,PRESIDIO OSPEDALIERO DI CARATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,12,24.67,85,12,1,1
2020,321,MI,706,030066,,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,58,GASTROENTEROLOGIA,Area medica,Acuti,0,0,,12,1,
2020,321,MI,705,030074,01,OSPEDALE G. FORNAROLI MAGENTA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,29,NEFROLOGIA,Area medica,Acuti,12,4,4,0,0,0
2020,324,MB,324,030381,,FOND. MB PER IL BAMBINO E LA SUA MAMMA - MONZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,49,TERAPIA INTENSIVA,Area medica,Acuti,6,1,,0,0,
2020,321,MI,707,030058,,OSPEDALE BASSINI - CINISELLO BALSAMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,49,TERAPIA INTENSIVA,Area medica,Acuti,12,8,16,0,0,0
2020,325,BG,719,030131,,OSPEDALE DI TREVIGLIO E CARAVAGGIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,11,13.09,25,0,0,0
2020,321,MI,701,030913,,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,33.92,53,0,0,0
2020,321,MI,321,030097,,ISTITUTO CLINICO CITTA' STUDI - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,8,109,86,0,0,0
2020,321,MI,705,030281,01,OSPEDALE CIVILE DI LEGNANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,27.42,56,0,0,0
2020,321,MI,703,030056,,PRESIDIO OSPED. V. BUZZI - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,4.5,10,7,1.29,2
2020,328,PV,328,030197,,CASA DI CURA VILLA ESPERIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,5,75.4,20,0,0,0
2020,321,MI,705,030074,01,OSPEDALE G. FORNAROLI MAGENTA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,62,NEONATOLOGIA,Area medica,Acuti,12,14,14,0,0,0
2020,328,PV,328,030198,,ISTITUTO CLINICO BEATO MATTEO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,49,TERAPIA INTENSIVA,Area medica,Acuti,10,3.2,4,0,0,0
2020,327,CR,724,030908,,OSPEDALE DI CREMONA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,12,137.57,49,12,1,1
2020,321,MI,946,030946,01,ISTITUTO ORTOPEDICO GALEAZZI SPA - MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,98.5,135,0,0,0
2020,327,CR,724,030908,,OSPEDALE DI CREMONA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,18,EMATOLOGIA,Area medica,Acuti,12,10.25,11,12,1,1
2020,321,MI,321,030097,,ISTITUTO CLINICO CITTA' STUDI - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,02,DAY HOSPITAL,Area medica,Acuti,0,0,0,12,1,1
2020,327,MN,725,030239,,OSP.CIVILE DESTRA SECCHIA-PIEVE CORIANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,08,CARDIOLOGIA,Area medica,Acuti,11,5.55,9,7,1,1
2020,322,VA,711,030008,,OSP. GENERALE PROVINCIALE - SARONNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,43,UROLOGIA,Area chirurgica,Acuti,11,3.55,10,5,1,1
2020,321,MI,703,030057,,OSPEDALE M. MELLONI - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,12,54.25,61,12,12,10
2020,327,CR,724,030908,,OSPEDALE DI CREMONA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,60,LUNGODEGENTI,Area medica,Lung,3,1.33,14,0,0,0
2020,321,MI,321,030112,,IST.CLINICO S.AMBROGIO SPA-MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,07,CARDIOCHIRURGIA,Area chirurgica,Acuti,10,7,8,0,0,0
2020,327,MN,327,030259,,CASA DI CURA S. CLEMENTE - MANTOVA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,26,MEDICINA GENERALE,Area medica,Acuti,12,23,23,0,0,0
2020,321,MI,707,030058,,OSPEDALE BASSINI - CINISELLO BALSAMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,08,CARDIOLOGIA,Area medica,Acuti,8,13.63,34,0,0,0
2020,321,MI,705,030074,01,OSPEDALE G. FORNAROLI MAGENTA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,64,ONCOLOGIA,Area medica,Acuti,12,17.92,24,0,0,0
2020,321,MI,935,030935,,IRCCS    S. RAFFAELE - MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,26,MEDICINA GENERALE,Area medica,Acuti,9,111.32,127,11,3,3
2020,321,MI,943,030943,,IST. CLIN. HUMANITAS - ROZZANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,26,MEDICINA GENERALE,Area medica,Acuti,12,33.75,61,0,0,0
2020,321,MI,701,030913,,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,40,PSICHIATRIA,Area medica,Acuti,11,32.36,46,0,0,0
2020,322,VA,711,030008,,OSP. GENERALE PROVINCIALE - SARONNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,11,6.82,16,6,1,1
2020,321,MI,321,030097,,ISTITUTO CLINICO CITTA' STUDI - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,20.17,24,0,0,0
2020,321,MI,705,030074,01,OSPEDALE G. FORNAROLI MAGENTA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,12,57.5,138,0,0,0
2020,321,MI,701,030913,,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,50,UNITA' CORONARICA,Area medica,Acuti,11,5.09,8,0,0,0
2020,321,MI,707,030058,,OSPEDALE BASSINI - CINISELLO BALSAMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,11,7.73,12,0,0,0
2020,327,MN,725,030907,,OSPEDALE C. POMA - MANTOVA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,43,UROLOGIA,Area chirurgica,Acuti,12,8.17,14,12,2,2
2020,325,BG,720,030140,,OSPEDALE BOLOGNINI - SERIATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,11,15.27,18,0,0,0
2020,328,PV,328,030198,,ISTITUTO CLINICO BEATO MATTEO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,20,IMMUNOLOGIA,Area medica,Acuti,7,2.86,4,0,0,0
2020,324,MB,717,030081,,PRESIDIO OSPEDALIERO DI GIUSSANO,S1,SUB ACUTI PUBBLICO,priv,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,0,0,0,0,0,6
2020,321,MI,321,030097,,ISTITUTO CLINICO CITTA' STUDI - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,12,CHIRURGIA PLASTICA,Area chirurgica,Acuti,9,1.89,2,0,0,0
2020,321,MI,701,030913,,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,13,CHIRURGIA TORACICA,Area chirurgica,Acuti,12,5.67,8,0,0,0
2020,322,VA,322,030017,,CASA DI CURA MATER DOMINI - CASTELLANZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,02,DAY HOSPITAL,Area medica,Acuti,0,0,0,12,2,2
2020,321,MI,707,030058,,OSPEDALE BASSINI - CINISELLO BALSAMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,43,UROLOGIA,Area chirurgica,Acuti,8,11.63,16,12,1,1
2020,327,CR,724,030908,,OSPEDALE DI CREMONA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,11,55.73,78,12,1,1
2020,325,BG,720,030137,,OSP.LE SS.CAPITANIO E GEROSA - LOVERE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,12,8.42,33,0,0,0
2020,326,BS,721,030159,,PRESIDIO OSPEDALIERO DI MONTICHIARI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,11,9.55,15,12,1,1
2020,327,CR,724,030908,,OSPEDALE DI CREMONA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,7,18.14,35,0,0,0
2020,321,MI,321,030097,,ISTITUTO CLINICO CITTA' STUDI - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,08,CARDIOLOGIA,Area medica,Acuti,12,28.08,39,0,0,0
2020,321,MI,947,030947,,I.R.C.C.S. POLICLINICO SAN DONATO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,49,TERAPIA INTENSIVA,Area medica,Acuti,12,28.17,41,0,0,0
2020,321,MI,321,030097,,ISTITUTO CLINICO CITTA' STUDI - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,43,UROLOGIA,Area chirurgica,Acuti,12,5.08,6,0,0,0
2020,321,MI,704,030911,,ISTITUTO ORTOPEDICO GAETANO PINI - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,02,DAY HOSPITAL,Area medica,Acuti,0,0,0,12,3.83,4
2020,324,MB,716,030068,,PRESIDIO OSPEDALIERO DI DESIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,13.25,,12,1,
2020,321,MI,701,030913,,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,28,UNITA' SPINALE,Area medica,Riab,12,30.5,32,0,0,0
2020,324,MB,717,030070,,PRESIDIO OSPEDALIERO DI CARATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,12,31.42,33,12,3,4
2020,324,MB,717,030068,,PRESIDIO OSPEDALIERO DI DESIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,29,NEFROLOGIA,Area medica,Acuti,,,12,,,1
2020,321,MI,703,030910,,OSPEDALE FATEBENEFRATELLI E OFTALMICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,12,63.09,129,12,2,2
2020,322,CO,712,030902,,OSPEDALE S. ANNA - COMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,12,32,47,0,0,0
2020,325,BG,718,030905,,OSPEDALE PAPA GIOVANNI XXIII - BG,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,48,NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE),Area chirurgica,Acuti,12,20.08,24,11,1,1
2020,324,LC,715,030903,,OSPEDALE DI CIRCOLO A. MANZONI - LECCO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,89.1,10,12,1.08,0
2020,321,MI,705,030281,01,OSPEDALE CIVILE DI LEGNANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,12,77.84,160,0,0,0
2020,321,MI,943,030943,,IST. CLIN. HUMANITAS - ROZZANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,64,ONCOLOGIA,Area medica,Acuti,12,37.25,43,0,0,0
2020,321,MI,947,030947,,I.R.C.C.S. POLICLINICO SAN DONATO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,68,PNEUMOLOGIA,Area medica,Acuti,11,6.73,7,0,0,0
2020,321,MI,705,030074,01,OSPEDALE G. FORNAROLI MAGENTA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,98,DAY SURGERY,Area chirurgica,Acuti,0,0,0,12,5.08,9
2020,327,MN,725,030239,,OSP.CIVILE DESTRA SECCHIA-PIEVE CORIANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,49,TERAPIA INTENSIVA,Area medica,Acuti,12,5.34,4,0,0,0
2020,321,MI,701,030913,,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,64,ONCOLOGIA,Area medica,Acuti,12,20.08,32,0,0,0
2020,328,PV,328,030198,,ISTITUTO CLINICO BEATO MATTEO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,11,30.82,34,12,3,3
2020,324,MB,717,030070,,PRESIDIO OSPEDALIERO DI CARATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,08,CARDIOLOGIA,Area medica,Acuti,0,0,0,12,2,1
2020,323,BS,714,030274,01,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,12,8.5,11,10,2,2
2020,323,BS,714,030274,01,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,50,UNITA' CORONARICA,Area medica,Acuti,12,4.08,7,0,0,0
2020,324,MB,717,030082,,P.O. TRABATTONI RONZONI DI SEREGNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,41,88,12,4,4
2020,321,MI,321,030367,,OSPEDALE S. GIUSEPPE - MILANO,4,OSPEDALE CLASSIFICATO,priv,08,CARDIOLOGIA,Area medica,Acuti,12,3,2,0,0,0
2020,322,VA,322,030017,,CASA DI CURA MATER DOMINI - CASTELLANZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,26,MEDICINA GENERALE,Area medica,Acuti,12,18.17,22,0,0,0
2020,321,MI,321,030097,,ISTITUTO CLINICO CITTA' STUDI - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,11,4,5,0,0,0
2020,324,MB,717,030078,,PRESIDIO OSPEDALIERO DI VIMERCATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,34.59,72,12,6,6
2020,321,MI,321,030367,,OSPEDALE S. GIUSEPPE - MILANO,4,OSPEDALE CLASSIFICATO,priv,19,"MALATTIE ENDOCRINE, DEL RICAMBIO E DELLA NUTRIZIONE",Area medica,Acuti,12,6,6,0,0,0
2020,325,BG,720,030140,,OSPEDALE BOLOGNINI - SERIATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,12,15.5,25,0,0,0
2020,325,BG,718,030905,,OSPEDALE PAPA GIOVANNI XXIII - BG,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,52,DERMATOLOGIA,Area medica,Acuti,10,5,6,11,2,2
2020,321,MI,704,030911,,ISTITUTO ORTOPEDICO GAETANO PINI - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,106.75,176,11,3.64,8
2020,321,MI,321,030097,,ISTITUTO CLINICO CITTA' STUDI - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,50,UNITA' CORONARICA,Area medica,Acuti,11,3.27,4,0,0,0
2020,321,MI,701,030913,,OSPEDALE CA' GRANDA-NIGUARDA - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,19,"MALATTIE ENDOCRINE, DEL RICAMBIO E DELLA NUTRIZIONE",Area medica,Acuti,8,5.38,8,0,0,0
2020,328,PV,727,030383,,NUOVO OSPEDALE DI BRONI E STRADELLA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,9,31.44,84,9,1,1
2020,326,BS,723,030183,,OSPEDALE VILLA DEI COLLI DI LONATO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,7,26,,0,0,
2020,323,BS,714,030274,01,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,74.4,,0,0,
2020,324,MB,716,030068,,PRESIDIO OSPEDALIERO DI DESIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,50,UNITA' CORONARICA,Area medica,Acuti,11,4.91,,0,0,
2020,325,BG,720,030137,,OSP.LE SS.CAPITANIO E GEROSA - LOVERE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,11,37.18,,0,0,
2020,324,MB,324,030107,,ISTITUTI CLINICI ZUCCHI SPA-MONZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,6,48.17,,1,3,
2020,321,MI,950,030950,,SAN RAFFAELE TURRO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,3,52.01,,0,0,
2020,327,CR,726,030209,,OSPEDALE MAGGIORE - CREMA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,150.5,,0,0,
2020,322,VA,710,030901,02,OSPEDALE F. DEL PONTE - VARESE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,15.2,,12,0,
2020,325,BG,720,030382,,OSPEDALE M. O. ANTONIO LOCATELLI-PIARIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,31.6,,0,0,
2020,324,MB,717,030081,,PRESIDIO OSPEDALIERO DI GIUSSANO,S1,SUB ACUTI PUBBLICO,priv,26,MEDICINA GENERALE,Area medica,Acuti,0,0,0,0,0,0
2020,321,MI,705,030074,01,OSPEDALE G. FORNAROLI MAGENTA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,6,77.17,,0,0,
2020,322,VA,711,030008,,OSP. GENERALE PROVINCIALE - SARONNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,9,53.89,,0,0,
2020,326,BS,722,030154,01,PRESIDIO OSPEDALIERO DI CHIARI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,55.7,,0,0,
2020,324,MB,717,030068,,PRESIDIO OSPEDALIERO DI DESIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,,,31,,,2
2020,321,MI,934,030934,,"CENTRO CARDIOLOGICO ""FOND. MONZINO"" - MILANO",32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,6,15.5,,0,0,
2020,322,VA,710,030010,,OSPEDALE GALMARINI - TRADATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,2,62,,0,0,
2020,322,VA,711,030006,,OSP. S. ANTONIO ABATE - GALLARATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,5,37,,0,0,
2020,324,MB,716,030068,,PRESIDIO OSPEDALIERO DI DESIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,12,4.33,,12,2,
2020,325,BG,719,030138,,OSP.LE SS.TRINITA'-ROMANO DI LOMBARDIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,46.3,,0,0,
2020,321,MI,705,030074,01,OSPEDALE G. FORNAROLI MAGENTA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,0,,0,0,
2020,328,PV,328,030201,,CASA DI CURA CITTADELLA SOCIALE,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,3,30,,0,0,
2020,324,MB,717,030068,,PRESIDIO OSPEDALIERO DI DESIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,,,34,,,0
2020,324,MB,716,030068,,PRESIDIO OSPEDALIERO DI DESIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,43,UROLOGIA,Area chirurgica,Acuti,12,8.08,,12,3,
2020,321,MI,707,030051,,P.O.  CITTA' DI SESTO S. GIOVANNI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,10,25.7,,0,0,
2020,322,VA,710,030012,,OSPEDALE CARLO ONDOLI - ANGERA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,2,65,,0,0,
2020,322,CO,712,030025,,OSPEDALE F. VILLA - MARIANO COMENSE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,9,16.89,,0,0,
2020,324,MB,716,030068,,PRESIDIO OSPEDALIERO DI DESIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,12,18.92,,12,4,
2020,325,BG,720,030133,,OSPEDALE PESENTI FENAROLI - ALZANO L.,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,11,47.27,,0,0,
